Location.ID,Latitude,Longitude,Datum,Coordinate.determination.method,Name.of.water.body,Date,Observer.name,Fish.collection.method,Species,Life.stage,Length.mm,Length.method,Weight.g,Sex,Age,Age.method,ADFG.GCL,Additional.count.1,Disposition.1,Additional.count.2,Disposition.2,Anesthesia_Sedative.Used,Comments
,64.902452°,-146.478675°,WGS84,MAP,Chena River,08/13/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,67,Fork,2.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902452°,-146.478675°,WGS84,MAP,Chena River,08/13/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,67,Fork,2.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,78,Fork,4.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,67,Fork,3.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,67,Fork,2.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,72,Fork,3.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,68,Fork,2.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.895093°,-146.421703°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,72,Fork,3.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,67,Fork,2.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,67,Fork,2.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,73,Fork,3.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,74,Fork,3.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,66,Fork,2.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,74,Fork,4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,73,Fork,3.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,76,Fork,3.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,66,Fork,2.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,65,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,70,Fork,3.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,65,Fork,2.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,72,Fork,3.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,63,Fork,2.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,67,Fork,2.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,70,Fork,3.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,73,Fork,3.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,63,Fork,2.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,70,Fork,3.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,62,Fork,2.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,67,Fork,2.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904897°,-146.464510°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,71,Fork,3.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,69,Fork,3.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,74,Fork,4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,63,Fork,2.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.904139°,-146.472013°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,73,Fork,3.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902934°,-146.475223°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,79,Fork,4.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902934°,-146.475223°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,67,Fork,2.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902934°,-146.475223°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,76,Fork,4.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902934°,-146.475223°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,71,Fork,3.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902934°,-146.475223°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,67,Fork,2.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902934°,-146.475223°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,72,Fork,3.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.902452°,-146.478675°,WGS84,MAP,Chena River,08/27/2019,Zachary Maguire,Minnow Trap,Chinook salmon,juvenile,70,Fork,3.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,72,Fork,3.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,72,Fork,3.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,2.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,71,Fork,3.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,2.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,3.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,69,Fork,2.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,71,Fork,3.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,71,Fork,3.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,72,Fork,3.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,69,Fork,3.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,71,Fork,3.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,74,Fork,3.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,70,Fork,3.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,71,Fork,3.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,73,Fork,3.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,2.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,70,Fork,3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,70,Fork,3.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,79,Fork,4.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,70,Fork,3.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,72,Fork,3.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,69,Fork,3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,72,Fork,3.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,75,Fork,4.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,61,Fork,2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,66,Fork,2.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,70,Fork,3.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,2.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,77,Fork,4.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,67,Fork,2.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,2.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,2.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,80,Fork,5.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,66,Fork,3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,71,Fork,3.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,70,Fork,3.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,70,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,69,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,76,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,62,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,73,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,66,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,66,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,66,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,70,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,75,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,71,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,67,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,70,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,69,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,76,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,77,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,70,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,57,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,70,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,67,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,80,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,69,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,70,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,66,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,67,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,76,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,67,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,72,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,71,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,63,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,69,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,67,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,66,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,69,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,69,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,72,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,71,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,70,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,69,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,72,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,70,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,64,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,65,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,66,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900184°,-146.618985°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,68,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901393°,-146.479379°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,80,Fork,4.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.901393°,-146.479379°,WGS84,MAP,Chena River,09/11/2019,Erik Schoen,Minnow Trap,Chinook salmon,juvenile,75,Fork,3.9,,,,,,Measured and Released,,,Aqui-S 20E,
